song_id	candidate_url	candidate_title	note
ml_未来飛行_teddyloid_remix	https://www.uta-net.com/song/167599/	春日未来(山崎はるか) 未来飛行 歌詞 - 歌ネット
ml_水中キャンディ_picco_remix	https://www.uta-net.com/song/178923/	馬場このみ(高橋未奈美) 水中キャンディ 歌詞 - 歌ネット
ml_求ム_vs_マイフューチャーdj_genki_remix	https://www.uta-net.com/song/174897/	福田のり子(浜崎奈々) 求ム VS マイ・フューチャー 歌詞 - 歌ネット
ml_流星群_teddyloid_remix	https://www.uta-net.com/song/152997/	ジュリア(愛美) 流星群 歌詞 - 歌ネット
ml_瞳の中のシリウス_teddyloid_remix	https://www.uta-net.com/song/158515/	四条貴音(原由実)・高坂海美(上田麗奈)・徳川まつり(諏訪彩花)・宮尾美也(桐谷蝶々) 瞳の中のシリウス 歌詞 - 歌ネット
ml_空想文学少女_teddyloid_remix	https://www.uta-net.com/song/167601/	七尾百合子(伊藤美来) 空想文学少女 歌詞 - 歌ネット
ml_素敵なキセキkan_takahiko_remix	https://www.uta-net.com/song/148530/	春日未来(山崎はるか) 素敵なキセキ 歌詞 - 歌ネット
ml_絵本_beatnine_remix	https://www.uta-net.com/song/170682/	北沢志保(雨宮天) 絵本 歌詞 - 歌ネット
ml_美美美ビルドup	https://www.uta-net.com/song/324036/	高坂海美(上田麗奈) 美！美！美！ビルドUP!! 歌詞 - 歌ネット
ml_聖ミリオン女学園校歌	https://www.uta-net.com/song/306710/	永吉昴(斉藤佑圭)、如月千早(今井麻美)、篠宮可憐(近藤唯) 聖ミリオン女学園校歌 歌詞 - 歌ネット
ml_追憶のサンドグラスsky_delta_remix	https://www.uta-net.com/song/152998/	星井美希(長谷川明子) 追憶のサンドグラス 歌詞 - 歌ネット
ml_透明なプロローグsnails_house_remix	https://www.uta-net.com/song/146952/	七尾百合子(伊藤美来) 透明なプロローグ 歌詞 - 歌ネット
ml_鉄の羽のエクソダス
ml_銀のテーブル木苺ジャム	https://www.uta-net.com/song/353634/	水瀬伊織(釘宮理恵)、最上静香(田所あずさ)、菊地真(平田宏美)、松田亜利沙(村川梨衣)、矢吹可奈(木戸衣吹) 銀のテーブル木苺ジャム 歌詞 - 歌ネット
ml_頂上決戦ヴィクトリー	https://www.uta-net.com/song/375473/	最上静香(田所あずさ)、菊地真(平田宏美)、エミリースチュアート(郁原ゆう)、大神環(稲川英里)、北上麗花(平山笑美)、天空橋朋花(小岩井ことり) 頂上決戦ヴィクトリー!!!!!! 歌詞 - 歌ネット
ml_飛べない僕は泳いだ	https://www.uta-net.com/song/390693/	宮尾美也(桐谷蝶々)、天空橋朋花(小岩井ことり)、徳川まつり(諏訪彩花) 飛べない僕は泳いだ 歌詞 - 歌ネット
ml_鳥籠スクリプチュア_5u5h1_remix	https://www.uta-net.com/song/182715/	天空橋朋花(小岩井ことり) 鳥籠スクリプチュア 歌詞 - 歌ネット
sc_beast_mode	https://www.uta-net.com/song/390690/	Σ Desire BEAST MODE 歌詞 - 歌ネット
sc_beast_mode_game_size	https://www.uta-net.com/song/390690/	Σ Desire BEAST MODE 歌詞 - 歌ネット
sc_karma	https://www.uta-net.com/song/385546/	Fumage Karma 歌詞 - 歌ネット
sc_karma_game_size	https://www.uta-net.com/movie/387420/	Fumage Karma (Game Size) 歌詞&動画視聴 - 歌ネット
sc_kawaiiめたもる交響曲	https://www.uta-net.com/song/386006/	I'm a Cutie Finder KAWAII めたもる交響曲 歌詞 - 歌ネット
sc_kawaiiめたもる交響曲_game_size	https://www.uta-net.com/song/386004/	I'm a Cutie Finder KAWAII めたもる交響曲 (Game Size) 歌詞 - 歌ネット
sc_mytime
sc_mytime_game_size
sc_naraku	https://www.uta-net.com/song/387421/	Fumage Naraku 歌詞 - 歌ネット
sc_naraku_game_size	https://www.uta-net.com/song/387421/	Fumage Naraku 歌詞 - 歌ネット
sc_oh_yeah	https://www.uta-net.com/song/389100/	Sonic Heart (and Signal) Oh Yeah!! 歌詞 - 歌ネット
sc_oh_yeah_game_size	https://www.uta-net.com/song/389100/	Sonic Heart (and Signal) Oh Yeah!! 歌詞 - 歌ネット
sc_one_live_one_love_game_size
sc_queen_of_the_pirates_game_size	https://www.uta-net.com/song/387163/	アンティーカ QUEEN OF THE PIRATES (Game Size) 歌詞 - 歌ネット
sc_ring_ring_ringの魔法	https://www.uta-net.com/song/389782/	ザ・ふたりトラベラー Ring Ring Ringの魔法 歌詞 - 歌ネット
sc_sleepless_nights_game_size	https://www.uta-net.com/song/384585/	アルストロメリア Sleepless Nights 歌詞 - 歌ネット
